# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Apr 24 17:12:35 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN st_teff:        Stellar Effective Temperature [K]
#
pl_name,pl_orbsmax,st_teff
Kepler-280 b,0.0320000000,5744.00
Kepler-280 c,0.0560000000,5744.00
Kepler-281 b,0.1170000000,5723.00
Kepler-281 c,0.2150000000,5723.00
Kepler-281 d,0.5456000000,5717.00
Kepler-282 b,0.0820000000,5602.00
Kepler-282 c,0.1060000000,5602.00
Kepler-282 d,0.1583700000,5656.00
Kepler-282 e,0.2333200000,5656.00
Kepler-283 b,0.0820000000,4351.00
Kepler-283 c,0.3410000000,4351.00
Kepler-284 b,0.1040000000,5615.00
Kepler-284 c,0.2130000000,5615.00
Kepler-285 b,0.0360000000,5411.00
Kepler-285 c,0.0640000000,5411.00
Kepler-286 b,0.0270000000,5580.00
Kepler-286 c,0.0420000000,5580.00
Kepler-286 d,0.0610000000,5580.00
Kepler-286 e,0.1760000000,5580.00
Kepler-287 b,0.1450000000,5806.00
Kepler-287 c,0.2460000000,5806.00
Kepler-288 b,0.0650000000,5918.00
Kepler-288 c,0.1400000000,5918.00
Kepler-288 d,0.2870000000,5918.00
Kepler-289 b,0.2118300000,5990.00
Kepler-289 c,0.5015500000,5990.00
Kepler-289 d,0.3300000000,5990.00
Kepler-289 e,0.9342000000,5990.00
Kepler-29 b,0.0848200000,5378.00
Kepler-29 c,0.1002700000,5378.00
Kepler-290 b,0.1100000000,5147.00
Kepler-290 c,0.2050000000,5147.00
Kepler-290 d,0.0154000000,5142.00
Kepler-291 b,0.0470000000,6002.00
Kepler-291 c,0.0650000000,6002.00
Kepler-292 b,0.0350000000,5299.00
Kepler-292 c,0.0450000000,5299.00
Kepler-292 d,0.0680000000,5299.00
Kepler-292 e,0.0970000000,5299.00
Kepler-292 f,0.1410000000,5299.00
Kepler-293 b,0.1440000000,5804.00
Kepler-293 c,0.2860000000,5804.00
Kepler-294 b,0.0480000000,5913.00
Kepler-294 c,0.0710000000,5913.00
Kepler-295 b,0.0990000000,5603.00
Kepler-295 c,0.1420000000,5603.00
Kepler-295 d,0.1920000000,5603.00
Kepler-296 b,0.0790000000,3740.00
Kepler-296 c,0.0521000000,3740.00
Kepler-296 d,0.1180000000,3740.00
Kepler-296 e,0.1690000000,3740.00
Kepler-296 f,0.2550000000,3740.00
Kepler-297 b,0.2170000000,5619.00
Kepler-297 c,0.3360000000,5619.00
Kepler-297 d,0.5230000000,5618.00
Kepler-298 b,0.0800000000,4465.00
Kepler-298 c,0.1360000000,4465.00
Kepler-298 d,0.3050000000,4465.00
Kepler-299 b,0.0400000000,5617.00
Kepler-299 c,0.0700000000,5617.00
Kepler-299 d,0.1180000000,5617.00
Kepler-299 e,0.2200000000,5617.00
Kepler-30 b,0.1800000000,5498.00
Kepler-30 c,0.3000000000,5498.00
Kepler-30 d,0.5000000000,5498.00
Kepler-300 b,0.0940000000,5986.00
Kepler-300 c,0.2320000000,5986.00
Kepler-301 b,0.0360000000,5815.00
Kepler-301 c,0.0600000000,5815.00
Kepler-301 d,0.1120000000,5815.00
Kepler-302 b,0.1930000000,5740.00
Kepler-302 c,0.5030000000,5740.00
Kepler-303 b,0.0240000000,3944.00
Kepler-303 c,0.0570000000,3944.00
Kepler-304 b,0.0390000000,4731.00
Kepler-304 c,0.0540000000,4731.00
Kepler-304 d,0.0800000000,4731.00
Kepler-304 e,0.0231700000,4817.00
Kepler-305 b,0.0574600000,5080.00
Kepler-305 c,0.0756800000,5080.00
Kepler-305 d,0.1209100000,5090.00
Kepler-305 e,0.0401700000,4974.00
Kepler-306 b,0.0500000000,4954.00
Kepler-306 c,0.0670000000,4954.00
Kepler-306 d,0.1200000000,4954.00
Kepler-306 e,0.2270000000,4954.00
Kepler-307 b,0.0935900000,5367.00
Kepler-307 c,0.1089600000,5367.00
Kepler-308 b,0.0900000000,5895.00
Kepler-308 c,0.1230000000,5895.00
Kepler-309 b,0.0590000000,4713.00
Kepler-309 c,0.4010000000,4713.00
Kepler-31 b,0.1600000000,6340.00
Kepler-31 c,0.2600000000,6340.00
Kepler-31 d,0.4000000000,6340.00
Kepler-310 b,0.1110000000,5797.00
Kepler-310 c,0.2810000000,5797.00
Kepler-310 d,0.3920000000,5797.00
Kepler-311 b,0.0870000000,5905.00
Kepler-311 c,0.1450000000,5905.00
Kepler-311 d,0.7326000000,5903.00
Kepler-312 b,0.0310000000,6115.00
Kepler-312 c,0.1530000000,6115.00
Kepler-313 b,0.1250000000,5727.00
Kepler-313 c,0.2080000000,5727.00
Kepler-314 b,0.0350000000,5378.00
Kepler-314 c,0.0640000000,5378.00
Kepler-315 b,0.4020000000,5796.00
Kepler-315 c,0.7910000000,5796.00
Kepler-316 b,0.0270000000,4204.00
Kepler-316 c,0.0580000000,4204.00
Kepler-317 b,0.0610000000,5497.00
Kepler-317 c,0.0830000000,5497.00
Kepler-318 b,0.0560000000,5746.00
Kepler-318 c,0.1050000000,5746.00
Kepler-319 b,0.0510000000,5526.00
Kepler-319 c,0.0690000000,5526.00
Kepler-319 d,0.1910000000,5526.00
Kepler-32 b,0.0500000000,3900.00
Kepler-32 c,0.0900000000,3900.00
Kepler-32 d,0.1300000000,3900.00
Kepler-32 e,0.0330000000,3900.00
Kepler-32 f,0.0130000000,3900.00
Kepler-320 b,0.0850000000,6435.00
Kepler-320 c,0.1420000000,6435.00
Kepler-321 b,0.0570000000,5740.00
Kepler-321 c,0.1100000000,5740.00
Kepler-322 b,0.0270000000,5388.00
Kepler-322 c,0.0510000000,5388.00
Kepler-323 b,0.0277800000,6004.00
Kepler-323 c,0.0458000000,6004.00
Kepler-324 b,0.0500000000,5194.00
Kepler-324 c,0.2600000000,5194.00
Kepler-324 e,0.1097200000,5191.00
Kepler-325 b,0.0530000000,5752.00
Kepler-325 c,0.1050000000,5752.00
Kepler-325 d,0.2200000000,5752.00
Kepler-326 b,0.0320000000,5105.00
Kepler-326 c,0.0510000000,5105.00
Kepler-326 d,0.0660000000,5105.00
Kepler-327 b,0.0290000000,3799.00
Kepler-327 c,0.0470000000,3799.00
Kepler-327 d,0.0900000000,3799.00
Kepler-328 b,0.2199000000,6064.00
Kepler-328 c,0.3540000000,6064.00
Kepler-329 b,0.0610000000,4257.00
Kepler-329 c,0.1130000000,4257.00
Kepler-33 b,0.0677000000,5904.00
Kepler-33 c,0.1189000000,5904.00
Kepler-33 d,0.1662000000,5904.00
Kepler-33 e,0.2138000000,5904.00
Kepler-33 f,0.2535000000,5904.00
Kepler-330 b,0.0750000000,5117.00
Kepler-330 c,0.1160000000,5117.00
Kepler-331 b,0.0650000000,4347.00
Kepler-331 c,0.1050000000,4347.00
Kepler-331 d,0.1590000000,4347.00
Kepler-332 b,0.0700000000,4955.00
Kepler-332 c,0.1140000000,4955.00
Kepler-332 d,0.1890000000,4955.00
Kepler-333 b,0.0870000000,4259.00
Kepler-333 c,0.1350000000,4259.00
Kepler-334 b,0.0610000000,5828.00
Kepler-334 c,0.1070000000,5828.00
Kepler-334 d,0.1680000000,5828.00
Kepler-335 b,0.0750000000,5877.00
Kepler-335 c,0.3560000000,5877.00
Kepler-336 b,0.0330000000,5867.00
Kepler-336 c,0.0920000000,5867.00
Kepler-336 d,0.1540000000,5867.00
Kepler-337 b,0.0450000000,5684.00
Kepler-337 c,0.0930000000,5684.00
Kepler-338 b,0.1170000000,5923.00
Kepler-338 c,0.1720000000,5923.00
Kepler-338 d,0.2570000000,5923.00
Kepler-338 e,0.0897900000,5999.00
Kepler-339 b,0.0550000000,5631.00
Kepler-339 c,0.0690000000,5631.00
Kepler-339 d,0.0910000000,5631.00
Kepler-34 b,1.0896000000,5913.00
Kepler-340 b,0.1340000000,6620.00
Kepler-340 c,0.1780000000,6620.00
Kepler-341 b,0.0600000000,6012.00
Kepler-341 c,0.0800000000,6012.00
Kepler-341 d,0.1820000000,6012.00
Kepler-341 e,0.2420000000,6012.00
Kepler-342 b,0.1280000000,6175.00
Kepler-342 c,0.1850000000,6175.00
Kepler-342 d,0.2420000000,6175.00
Kepler-342 e,0.0290900000,6366.00
Kepler-343 b,0.0880000000,5807.00
Kepler-343 c,0.1670000000,5807.00
Kepler-344 b,0.1530000000,5774.00
Kepler-344 c,0.4880000000,5774.00
Kepler-345 b,0.0660000000,4504.00
Kepler-345 c,0.0770000000,4504.00
Kepler-346 b,0.0710000000,6033.00
Kepler-346 c,0.1680000000,6033.00
Kepler-347 b,0.1100000000,6088.00
Kepler-347 c,0.1830000000,6088.00
Kepler-347 d,0.3802000000,5592.00
Kepler-348 b,0.0760000000,6177.00
Kepler-348 c,0.1380000000,6177.00
Kepler-349 b,0.0650000000,5956.00
Kepler-349 c,0.1050000000,5956.00
Kepler-35 b,0.6034700000,5606.00
Kepler-350 b,0.1040000000,6186.00
Kepler-350 c,0.1385000000,6492.30
Kepler-350 d,0.1786000000,6492.30
Kepler-351 b,0.2140000000,5643.00
Kepler-351 c,0.2870000000,5643.00
Kepler-351 d,0.5177000000,5225.00
Kepler-352 b,0.0850000000,5212.00
Kepler-352 c,0.1180000000,5212.00
Kepler-352 d,0.0657400000,5208.00
Kepler-353 b,0.0510000000,3903.00
Kepler-353 c,0.0650000000,3903.00
Kepler-354 b,0.0540000000,4648.00
Kepler-354 c,0.1150000000,4648.00
Kepler-354 d,0.1460000000,4648.00
Kepler-355 b,0.1020000000,6184.00
Kepler-355 c,0.1790000000,6184.00
Kepler-356 b,0.0570000000,6133.00
Kepler-356 c,0.1150000000,6133.00
Kepler-357 b,0.0630000000,5036.00
Kepler-357 c,0.1200000000,5036.00
Kepler-357 d,0.2460000000,5036.00
Kepler-358 b,0.2100000000,5908.00
Kepler-358 c,0.3810000000,5908.00
Kepler-359 b,0.1780000000,6248.00
Kepler-359 c,0.3070000000,6248.00
Kepler-359 d,0.3720000000,6248.00
Kepler-36 b,0.1141900000,5979.00
Kepler-36 c,0.1269200000,5979.00
Kepler-360 b,0.0440000000,6053.00
Kepler-360 c,0.0750000000,6053.00
Kepler-361 b,0.0860000000,6169.00
Kepler-361 c,0.3000000000,6169.00
Kepler-362 b,0.0870000000,5788.00
Kepler-362 c,0.2070000000,5788.00
Kepler-363 b,0.0480000000,5593.00
Kepler-363 c,0.0790000000,5593.00
Kepler-363 d,0.1070000000,5593.00
Kepler-364 b,0.1780000000,6108.00
Kepler-364 c,0.3120000000,6108.00
Kepler-365 b,0.0980000000,6012.00
Kepler-365 c,0.1370000000,6012.00
Kepler-366 b,0.0450000000,6209.00
Kepler-366 c,0.1100000000,6209.00
Kepler-367 b,0.2010000000,4710.00
Kepler-367 c,0.2530000000,4710.00
Kepler-368 b,0.1860000000,5502.00
Kepler-368 c,0.3600000000,5502.00
Kepler-369 b,0.0300000000,3591.00
Kepler-369 c,0.0940000000,3591.00
Kepler-37 b,0.1019000000,5357.00
Kepler-37 c,0.1390000000,5357.00
Kepler-37 d,0.2109000000,5357.00
Kepler-37 e,0.2500000000,5288.00
Kepler-370 b,0.0540000000,5852.00
Kepler-370 c,0.1400000000,5852.00
Kepler-371 b,0.2000000000,5666.00
Kepler-371 c,0.3130000000,5666.00
Kepler-372 b,0.0750000000,6509.00
Kepler-372 c,0.1540000000,6509.00
Kepler-372 d,0.2010000000,6509.00
Kepler-373 b,0.0600000000,5787.00
Kepler-373 c,0.1260000000,5787.00
Kepler-374 b,0.0290000000,5977.00
Kepler-374 c,0.0420000000,5977.00
Kepler-374 d,0.0560000000,5977.00
Kepler-375 b,0.1010000000,5826.00
Kepler-375 c,0.1410000000,5826.00
Kepler-376 b,0.0570000000,5900.00
Kepler-376 c,0.1150000000,5900.00
Kepler-377 b,0.1090000000,5949.00
Kepler-377 c,0.1820000000,5949.00
Kepler-378 b,0.1120000000,4661.00
Kepler-378 c,0.1660000000,4661.00
Kepler-379 b,0.1520000000,6054.00
Kepler-379 c,0.3260000000,6054.00
Kepler-38 b,0.4632000000,5623.00
Kepler-380 b,0.0500000000,6045.00
Kepler-380 c,0.0780000000,6045.00
Kepler-381 b,0.0660000000,6152.00
Kepler-381 c,0.1170000000,6152.00
Kepler-381 d,0.0836400000,6197.00
Kepler-382 b,0.0550000000,5600.00
Kepler-382 c,0.0970000000,5600.00
Kepler-383 b,0.0950000000,4710.00
Kepler-383 c,0.1720000000,4710.00
Kepler-384 b,0.1480000000,5577.00
Kepler-384 c,0.2360000000,5577.00
Kepler-385 b,0.0970000000,6326.00
Kepler-385 c,0.1270000000,6326.00
Kepler-385 d,0.2872000000,5829.00
Kepler-386 b,0.0960000000,5178.00
Kepler-386 c,0.1550000000,5178.00
Kepler-387 b,0.0680000000,5774.00
Kepler-387 c,0.0980000000,5774.00
Kepler-388 b,0.0360000000,4498.00
Kepler-388 c,0.0930000000,4498.00
Kepler-389 b,0.0410000000,5376.00
Kepler-389 c,0.1100000000,5376.00
Kepler-39 b,0.1640000000,6350.00
Kepler-390 b,0.0650000000,5166.00
Kepler-390 c,0.1010000000,5166.00
Kepler-391 b,0.0830000000,5038.00
Kepler-391 c,0.1640000000,5038.00
Kepler-392 b,0.0590000000,5938.00
Kepler-392 c,0.0930000000,5938.00
Kepler-393 b,0.0910000000,6189.00
Kepler-393 c,0.1240000000,6189.00
Kepler-394 b,0.0830000000,6402.00
Kepler-394 c,0.1100000000,6402.00
Kepler-394 d,0.0590400000,6398.00
Kepler-395 b,0.0610000000,4262.00
Kepler-395 c,0.1770000000,4262.00
Kepler-396 b,0.2406700000,5656.00
Kepler-396 c,0.3894600000,5656.00
Kepler-397 b,0.1440000000,5307.00
Kepler-397 c,0.4800000000,5307.00
Kepler-398 b,0.0440000000,4493.00
Kepler-398 c,0.0870000000,4493.00
Kepler-398 d,0.0618000000,4557.00
Kepler-399 b,0.1030000000,5502.00
Kepler-399 c,0.1550000000,5502.00
Kepler-399 d,0.2610000000,5502.00
Kepler-4 b,0.0456000000,5857.00
Kepler-40 b,0.0800000000,6510.00
Kepler-400 b,0.0870000000,5886.00
Kepler-400 c,0.1340000000,5886.00
Kepler-401 b,0.1220000000,6117.00
Kepler-401 c,0.2690000000,6117.00
Kepler-401 d,0.6688600000,6184.00
Kepler-402 b,0.0510000000,6090.00
Kepler-402 c,0.0680000000,6090.00
Kepler-402 d,0.0870000000,6090.00
Kepler-402 e,0.1020000000,6090.00
Kepler-403 b,0.0760000000,6090.00
Kepler-403 c,0.2970000000,6090.00
Kepler-403 d,0.1217800000,6209.00
Kepler-404 b,0.1020000000,5654.00
Kepler-404 c,0.1180000000,5654.00
Kepler-405 b,0.0950000000,5818.00
Kepler-405 c,0.1880000000,5818.00
Kepler-406 b,0.0359900000,5538.00
Kepler-406 c,0.0553100000,5538.00
Kepler-407 b,0.0153100000,5487.00
Kepler-407 c,3.2709036900,5476.00
Kepler-408 b,0.0359200000,6104.00
Kepler-409 b,0.3192000000,5421.00
Kepler-41 b,0.0310100000,5750.00
Kepler-410 A b,0.1226000000,6273.00
Kepler-411 b,0.0375000000,4974.00
Kepler-411 c,0.0739000000,4974.00
Kepler-411 d,0.2790000000,4974.00
Kepler-411 e,0.1860000000,4974.00
Kepler-412 b,0.0289700000,5750.00
Kepler-413 b,0.3553000000,4700.00
Kepler-414 b,0.0543000000,5536.00
Kepler-414 c,0.0719500000,5536.00
Kepler-415 b,0.0426000000,4362.00
Kepler-415 c,0.0695000000,4362.00
Kepler-416 b,0.0674000000,5718.00
Kepler-416 c,0.1045400000,5718.00
Kepler-416 d,0.0407000000,5670.00
Kepler-417 b,0.1006000000,5177.00
Kepler-417 c,0.1194000000,5177.00
Kepler-418 b,0.3924900000,5820.00
Kepler-418 c,0.1063200000,5822.00
Kepler-419 b,0.3700000000,6430.00
Kepler-419 c,1.6800000000,6430.00
Kepler-42 b,0.0116000000,3068.00
Kepler-42 c,0.0060000000,3068.00
Kepler-42 d,0.0154000000,3068.00
Kepler-421 b,1.2190000000,5308.00
Kepler-422 b,0.0820000000,5972.00
Kepler-423 b,0.0358500000,5560.00
Kepler-424 b,0.0440000000,5460.00
Kepler-424 c,0.7300000000,5460.00
Kepler-425 b,0.0464000000,5170.00
Kepler-426 b,0.0414000000,5725.00
Kepler-427 b,0.0910000000,5800.00
Kepler-428 b,0.0433000000,5150.00
Kepler-43 b,0.0460000000,6041.00
Kepler-430 b,0.2244000000,5884.00
Kepler-430 c,0.4757000000,5884.00
Kepler-431 b,0.0719000000,6004.00
Kepler-431 c,0.0847000000,6004.00
Kepler-431 d,0.1045000000,6004.00
Kepler-432 b,0.3010000000,4995.00
Kepler-432 c,,4995.00
Kepler-433 b,0.0679000000,6360.00
Kepler-434 b,0.1143000000,5977.00
Kepler-435 b,0.0948000000,6161.00
Kepler-436 b,0.3390000000,4651.00
Kepler-436 c,0.1145200000,4685.00
Kepler-437 b,0.2880000000,4551.00
Kepler-438 b,0.1660000000,3748.00
Kepler-439 b,0.5630000000,5431.00
Kepler-44 b,0.0446000000,5800.00
Kepler-440 b,0.2420000000,4134.00
Kepler-441 b,0.6400000000,4340.00
Kepler-442 b,0.4090000000,4402.00
Kepler-443 b,0.4950000000,4723.00
Kepler-444 b,0.0417800000,5046.00
Kepler-444 c,0.0488100000,5046.00
Kepler-444 d,0.0600000000,5046.00
Kepler-444 e,0.0696000000,5046.00
Kepler-444 f,0.0811000000,5046.00
Kepler-445 b,0.0217000000,3157.00
Kepler-445 c,0.0301000000,3157.00
Kepler-445 d,0.0439000000,3157.00
Kepler-446 b,0.0182000000,3359.00
Kepler-446 c,0.0283000000,3359.00
Kepler-446 d,0.0403000000,3359.00
Kepler-447 b,0.0769000000,5493.00
Kepler-448 c,4.2000000000,6635.00
Kepler-449 b,0.1027000000,5649.18
Kepler-449 c,0.1979000000,5649.18
Kepler-45 b,0.0300000000,3820.00
Kepler-450 b,0.2009200000,6197.21
Kepler-450 c,0.1335100000,6197.21
Kepler-450 d,0.0827000000,6197.21
Kepler-451 c,,29564.00
Kepler-451 d,,29564.00
Kepler-452 b,1.0460000000,5757.00
Kepler-453 b,0.7903000000,5527.00
Kepler-454 b,0.0952800000,5687.00
Kepler-454 c,1.2870000000,5687.00
Kepler-454 d,5.1000000000,5687.00
Kepler-457 d,0.0996000000,6474.00
Kepler-458 c,0.1701200000,6117.21
Kepler-46 b,0.1968000000,5155.00
Kepler-46 c,0.2799000000,5155.00
Kepler-46 d,0.0670000000,5309.00
Kepler-460 c,0.7531800000,6146.00
Kepler-461 b,0.0789500000,5634.00
Kepler-462 b,0.4172000000,7500.00
Kepler-462 c,0.7584000000,7500.00
Kepler-463 b,0.0792500000,5661.00
Kepler-464 b,0.0793100000,5933.00
Kepler-465 b,0.0919500000,6310.00
Kepler-466 b,0.2676900000,5927.00
Kepler-466 c,0.0465800000,5927.00
Kepler-467 b,0.1684800000,5809.00
Kepler-468 b,0.2213000000,5498.00
Kepler-47 b,0.2877000000,5636.00
Kepler-47 c,0.9638000000,5636.00
Kepler-47 d,0.6992000000,5636.00
Kepler-471 b,0.0626000000,6733.00
Kepler-472 b,0.0482300000,4996.00
Kepler-473 b,0.1204800000,5816.00
Kepler-474 b,0.0609200000,5785.00
Kepler-475 b,0.0398900000,5009.00
Kepler-476 b,0.1126000000,5837.00
Kepler-477 b,0.0911000000,5240.00
Kepler-478 b,0.1032000000,5210.00
Kepler-479 b,0.0963600000,5247.00
Kepler-48 b,0.0539400000,5194.00
Kepler-48 c,0.0863300000,5194.00
Kepler-48 d,0.2330200000,5194.00
Kepler-48 e,1.8982747480,5194.00
Kepler-48 f,5.7191878770,5190.00
Kepler-480 b,0.0602400000,6322.00
Kepler-481 b,0.0892600000,5802.00
Kepler-482 b,0.2578700000,4871.00
Kepler-483 b,0.1947100000,6346.00
Kepler-484 b,0.0903600000,5668.00
Kepler-485 b,0.0440100000,5958.00
Kepler-487 b,0.1181900000,5444.00
Kepler-487 c,0.2186400000,5444.00
Kepler-487 d,0.0344500000,5422.00
Kepler-489 b,0.1210900000,5014.00
Kepler-49 b,0.0592900000,4095.60
Kepler-49 c,0.0782100000,4095.60
Kepler-49 d,0.0310000000,4252.00
Kepler-49 e,0.1160000000,4252.00
Kepler-490 b,0.0453000000,6045.00
Kepler-491 b,0.0519100000,5582.00
Kepler-493 b,0.0439000000,6457.00
Kepler-495 b,0.0427000000,5346.00
Kepler-495 c,0.0614000000,5392.00
Kepler-496 b,0.0747000000,5293.00
Kepler-497 b,0.0457000000,5834.00
Kepler-498 b,0.0897000000,5744.00
Kepler-499 b,0.0598000000,5312.00
Kepler-5 b,0.0538000000,6297.00
Kepler-50 b,0.0770000000,6225.00
Kepler-50 c,0.0870000000,6225.00
Kepler-500 b,0.0836100000,5813.00
Kepler-501 b,0.0627000000,5904.00
Kepler-501 c,0.0467000000,5794.00
Kepler-502 b,0.0535000000,6125.00
Kepler-504 b,0.0646000000,3519.00
Kepler-505 b,0.1445000000,3931.00
Kepler-506 b,0.0743700000,6236.00
Kepler-507 b,0.0478100000,6113.00
Kepler-508 b,0.1727400000,6025.00
Kepler-509 b,0.2370200000,6060.00
Kepler-51 b,0.2514000000,6018.00
Kepler-51 c,0.3840000000,6018.00
Kepler-51 d,0.5090000000,6018.00
Kepler-51 e,,5674.00
Kepler-510 b,0.1352000000,5746.00
Kepler-511 b,0.8567200000,5770.00
Kepler-511 c,0.1717700000,5866.00
Kepler-512 b,0.2139500000,5997.00
Kepler-513 b,0.1779000000,5849.00
Kepler-514 b,0.0655900000,6106.00
Kepler-515 b,0.1333000000,5293.00
Kepler-516 b,0.1992000000,7099.00
Kepler-517 b,0.2868200000,5690.00
Kepler-518 b,0.0799600000,5842.00
Kepler-519 b,0.1593200000,5260.00
Kepler-52 b,0.0637000000,4075.00
Kepler-52 c,0.1037900000,4075.00
Kepler-52 d,0.1820000000,4263.00
Kepler-520 b,0.1462800000,6112.00
Kepler-520 c,0.0603500000,6112.00
Kepler-521 b,0.1711600000,6406.00
Kepler-522 b,0.2502900000,6392.00
Kepler-523 b,0.0615900000,5515.00
Kepler-524 b,0.0795500000,6014.00
Kepler-524 c,0.0304600000,6014.00
Kepler-525 b,0.1438600000,5573.00
Kepler-526 b,0.0651800000,5894.00
Kepler-527 b,0.1164600000,6388.00
Kepler-528 b,0.1421900000,5807.00
Kepler-529 b,0.0309000000,6087.00
Kepler-529 c,0.1075000000,6087.00
Kepler-529 d,0.2134000000,6078.00
Kepler-53 b,0.1361000000,5858.00
Kepler-53 c,0.2209100000,5858.00
Kepler-53 d,0.0910000000,6085.00
Kepler-530 b,0.2149100000,5697.00
Kepler-531 b,0.1744600000,4893.00
Kepler-532 b,0.1015100000,5192.00
Kepler-533 b,0.1670400000,4758.00
Kepler-534 b,0.1272000000,5884.00
Kepler-534 c,0.0761000000,5936.00
Kepler-535 b,0.0601100000,6123.00
Kepler-536 b,0.0283500000,5524.00
Kepler-537 b,0.0431700000,5763.00
Kepler-538 b,0.3554000000,5534.00
Kepler-539 b,0.4988000000,5820.00
Kepler-539 c,2.4200000000,5820.00
Kepler-54 b,0.0619000000,3705.00
Kepler-54 c,0.0809000000,3705.00
Kepler-54 d,0.1260000000,4252.00
Kepler-540 b,0.5882200000,5946.00
Kepler-541 b,0.0644700000,6166.00
Kepler-542 b,0.1070300000,5526.00
Kepler-543 b,0.1023000000,4671.00
Kepler-544 b,0.1548200000,6206.00
Kepler-545 b,0.1124800000,5882.00
Kepler-546 b,0.0502000000,5967.00
Kepler-547 b,0.0580000000,4828.00
Kepler-548 b,0.0495000000,5535.00
Kepler-549 b,0.2323600000,5360.00
Kepler-549 c,0.4533200000,5360.00
Kepler-549 d,0.1575000000,5312.00
Kepler-55 b,0.1593000000,4362.00
Kepler-55 c,0.2095000000,4362.00
Kepler-55 d,0.0290000000,4503.00
Kepler-55 e,0.0480000000,4503.00
Kepler-55 f,0.0810000000,4503.00
Kepler-550 b,0.0747000000,5322.00
Kepler-551 b,0.0893000000,4286.00
Kepler-552 b,0.0612000000,5863.00
Kepler-553 b,0.0476600000,5191.00
Kepler-553 c,0.8980000000,5191.00
Kepler-554 b,0.0302200000,5447.00
Kepler-555 b,0.1201000000,5894.00
Kepler-556 b,0.0983300000,5740.00
Kepler-557 b,0.0469000000,6068.00
Kepler-558 b,0.1759000000,5242.00
Kepler-559 b,0.1277000000,5630.00
Kepler-56 b,0.1028000000,4840.00
Kepler-56 c,0.1652000000,4840.00
Kepler-56 d,2.1600000000,4819.44
Kepler-560 b,0.0899000000,3556.00
Kepler-561 b,0.2925600000,5646.00
Kepler-561 c,0.0594700000,5646.00
Kepler-562 b,0.1333000000,5575.00
Kepler-563 b,0.1418000000,5066.00
Kepler-564 b,0.0484000000,5626.00
Kepler-565 b,0.0501000000,5735.00
Kepler-566 b,0.1247000000,5132.00
Kepler-567 b,0.1229000000,5148.00
Kepler-568 b,0.0794000000,3768.00
Kepler-569 b,0.1978400000,5616.00
Kepler-57 b,0.0598800000,5187.90
Kepler-57 c,0.0958800000,5187.90
Kepler-570 b,0.0497000000,5496.00
Kepler-571 b,0.0546000000,5527.00
Kepler-572 b,0.1192000000,5212.00
Kepler-573 b,0.1452700000,5746.00
Kepler-574 b,0.0723000000,5612.00
Kepler-575 b,0.0788000000,5710.00
Kepler-576 b,0.1790000000,5672.00
Kepler-577 b,0.1348000000,4984.00
Kepler-578 b,0.0266000000,5334.00
Kepler-579 b,0.0854000000,5636.00
Kepler-58 b,0.0929100000,5843.00
Kepler-58 c,0.1230700000,5843.00
Kepler-58 d,0.2360000000,6099.00
Kepler-58 e,0.0533000000,6100.00
Kepler-580 b,0.0683000000,4298.00
Kepler-581 b,0.2259000000,5772.00
Kepler-582 b,0.1254000000,5564.00
Kepler-583 b,0.0689000000,5523.00
Kepler-584 b,0.2281000000,6195.00
Kepler-585 b,0.0384100000,5593.00
Kepler-586 b,0.0331000000,5575.00
Kepler-587 b,0.0952000000,5549.00
Kepler-588 b,0.0520000000,5835.00
Kepler-589 b,0.1196000000,5296.00
Kepler-589 c,0.0426000000,5372.00
Kepler-59 b,0.0994300000,6074.00
Kepler-59 c,0.1311400000,6074.00
Kepler-590 b,0.0647000000,6000.00
Kepler-591 b,0.3554000000,5677.00
Kepler-592 b,0.0397000000,5913.00
Kepler-593 b,0.1508000000,5967.00
Kepler-594 b,0.1089000000,5485.00
Kepler-595 b,0.1582000000,5138.50
Kepler-595 c,0.0983000000,5138.50
Kepler-596 b,0.1516100000,6267.00
Kepler-597 b,0.1091600000,5683.00
Kepler-598 b,0.0448700000,5307.00
Kepler-598 c,0.3667200000,5245.00
Kepler-599 b,0.1128000000,5127.00
Kepler-6 b,0.0485200000,5647.00
Kepler-60 b,0.0725500000,5905.00
Kepler-60 c,0.0842200000,5905.00
Kepler-60 d,0.1020300000,5905.00
Kepler-600 b,0.1536000000,5279.00
Kepler-601 b,0.0549400000,5160.00
Kepler-602 b,0.1224000000,6062.00
Kepler-603 b,0.1605200000,5808.00
Kepler-603 c,0.5343900000,5808.00
Kepler-603 d,0.0711700000,5808.00
Kepler-604 b,0.1735000000,5890.00
Kepler-605 b,0.0424400000,5462.00
Kepler-605 c,0.0333600000,5462.00
Kepler-606 b,0.1700000000,6161.00
Kepler-607 b,0.0137000000,5196.00
Kepler-607 c,0.2150700000,5244.00
Kepler-608 b,0.0685000000,5820.00
Kepler-609 b,0.0682000000,5971.00
Kepler-61 b,0.2486100000,4017.00
Kepler-610 b,0.0719000000,5943.00
Kepler-610 c,0.5594000000,5943.00
Kepler-611 b,0.0351000000,5761.00
Kepler-612 b,0.0452000000,5693.00
Kepler-613 b,0.1232000000,5723.00
Kepler-614 b,0.1027000000,5268.00
